LOCATION,Country,TRANSACTION,SECTOR,TIME,Value
AUT,Austria,LF52,RS14_S15H,2013-Q1,43321
AUT,Austria,LF52,RS14_S15H,2013-Q2,42888
AUT,Austria,LF52,RS14_S15H,2013-Q3,43831
AUT,Austria,LF52,RS14_S15H,2013-Q4,44669
AUT,Austria,LF52,RS14_S15H,2014-Q1,45598
AUT,Austria,LF52,RS14_S15H,2014-Q2,47414
AUT,Austria,LF52,RS14_S15H,2014-Q3,48832
AUT,Austria,LF52,RS14_S15H,2014-Q4,50117
AUT,Austria,LF52,RS14_S15H,2015-Q1,54444
AUT,Austria,LF52,RS14_S15H,2015-Q2,53781
AUT,Austria,LF52,RS14_S15H,2015-Q3,51929
AUT,Austria,LF52,RS14_S15H,2015-Q4,53710
AUT,Austria,LF52,RS14_S15H,2016-Q1,53673
AUT,Austria,LF52,RS14_S15H,2016-Q2,54565
AUT,Austria,LF52,RS14_S15H,2016-Q3,56512
AUT,Austria,LF52,RS14_S15H,2016-Q4,57592
AUT,Austria,LF52,RS14_S15H,2017-Q1,59426
AUT,Austria,LF52,RS14_S15H,2017-Q2,59843
AUT,Austria,LF52,RS14_S15H,2017-Q3,60772
AUT,Austria,LF52,RS14_S15H,2017-Q4,62284
AUT,Austria,LF52,RS14_S15H,2018-Q1,62043
AUT,Austria,LF52,RS14_S15H,2018-Q2,62820
AUT,Austria,LF52,RS14_S15H,2018-Q3,63667
AUT,Austria,LF52,RS14_S15H,2018-Q4,59990
AUT,Austria,LF52,RS14_S15H,2019-Q1,63577
AUT,Austria,LF52,RS14_S15H,2019-Q2,64688
AUT,Austria,LF52,RS14_S15H,2019-Q3,66375
AUT,Austria,LF52,RS14_S15H,2019-Q4,68985
AUT,Austria,LF52,RS14_S15H,2020-Q1,61339
AUT,Austria,LF52,RS14_S15H,2020-Q2,66885
AUT,Austria,LF52,RS14_S15H,2020-Q3,68737
AUT,Austria,LF52,RS14_S15H,2020-Q4,73218
AUT,Austria,LF521,RS14_S15H,2013-Q1,202
AUT,Austria,LF521,RS14_S15H,2013-Q2,218
AUT,Austria,LF521,RS14_S15H,2013-Q3,196
AUT,Austria,LF521,RS14_S15H,2013-Q4,167
AUT,Austria,LF521,RS14_S15H,2014-Q1,152
AUT,Austria,LF521,RS14_S15H,2014-Q2,182
AUT,Austria,LF521,RS14_S15H,2014-Q3,186
AUT,Austria,LF521,RS14_S15H,2014-Q4,189
AUT,Austria,LF521,RS14_S15H,2015-Q1,218
AUT,Austria,LF521,RS14_S15H,2015-Q2,235
AUT,Austria,LF521,RS14_S15H,2015-Q3,180
AUT,Austria,LF521,RS14_S15H,2015-Q4,197
AUT,Austria,LF521,RS14_S15H,2016-Q1,170
AUT,Austria,LF521,RS14_S15H,2016-Q2,166
AUT,Austria,LF521,RS14_S15H,2016-Q3,252
AUT,Austria,LF521,RS14_S15H,2016-Q4,340
AUT,Austria,LF521,RS14_S15H,2017-Q1,398
AUT,Austria,LF521,RS14_S15H,2017-Q2,310
AUT,Austria,LF521,RS14_S15H,2017-Q3,371
AUT,Austria,LF521,RS14_S15H,2017-Q4,95
AUT,Austria,LF521,RS14_S15H,2018-Q1,146
AUT,Austria,LF521,RS14_S15H,2018-Q2,132
AUT,Austria,LF521,RS14_S15H,2018-Q3,162
AUT,Austria,LF521,RS14_S15H,2018-Q4,195
AUT,Austria,LF521,RS14_S15H,2019-Q1,147
AUT,Austria,LF521,RS14_S15H,2019-Q2,129
AUT,Austria,LF521,RS14_S15H,2019-Q3,117
AUT,Austria,LF521,RS14_S15H,2019-Q4,106
AUT,Austria,LF521,RS14_S15H,2020-Q1,129
AUT,Austria,LF521,RS14_S15H,2020-Q2,119
AUT,Austria,LF521,RS14_S15H,2020-Q3,107
AUT,Austria,LF521,RS14_S15H,2020-Q4,112
AUT,Austria,LF522,RS14_S15H,2013-Q1,43119
AUT,Austria,LF522,RS14_S15H,2013-Q2,42670
AUT,Austria,LF522,RS14_S15H,2013-Q3,43635
AUT,Austria,LF522,RS14_S15H,2013-Q4,44502
AUT,Austria,LF522,RS14_S15H,2014-Q1,45446
AUT,Austria,LF522,RS14_S15H,2014-Q2,47232
AUT,Austria,LF522,RS14_S15H,2014-Q3,48646
AUT,Austria,LF522,RS14_S15H,2014-Q4,49928
AUT,Austria,LF522,RS14_S15H,2015-Q1,54226
AUT,Austria,LF522,RS14_S15H,2015-Q2,53546
AUT,Austria,LF522,RS14_S15H,2015-Q3,51749
AUT,Austria,LF522,RS14_S15H,2015-Q4,53513
AUT,Austria,LF522,RS14_S15H,2016-Q1,53503
AUT,Austria,LF522,RS14_S15H,2016-Q2,54399
AUT,Austria,LF522,RS14_S15H,2016-Q3,56260
AUT,Austria,LF522,RS14_S15H,2016-Q4,57252
AUT,Austria,LF522,RS14_S15H,2017-Q1,59028
AUT,Austria,LF522,RS14_S15H,2017-Q2,59533
AUT,Austria,LF522,RS14_S15H,2017-Q3,60401
AUT,Austria,LF522,RS14_S15H,2017-Q4,62189
AUT,Austria,LF522,RS14_S15H,2018-Q1,61897
AUT,Austria,LF522,RS14_S15H,2018-Q2,62688
AUT,Austria,LF522,RS14_S15H,2018-Q3,63505
AUT,Austria,LF522,RS14_S15H,2018-Q4,59795
AUT,Austria,LF522,RS14_S15H,2019-Q1,63430
AUT,Austria,LF522,RS14_S15H,2019-Q2,64559
AUT,Austria,LF522,RS14_S15H,2019-Q3,66258
AUT,Austria,LF522,RS14_S15H,2019-Q4,68879
AUT,Austria,LF522,RS14_S15H,2020-Q1,61210
AUT,Austria,LF522,RS14_S15H,2020-Q2,66766
AUT,Austria,LF522,RS14_S15H,2020-Q3,68630
AUT,Austria,LF522,RS14_S15H,2020-Q4,73106
BEL,Belgium,LF52,RS14_S15H,2013-Q1,117418.9
BEL,Belgium,LF52,RS14_S15H,2013-Q2,116787.8
BEL,Belgium,LF52,RS14_S15H,2013-Q3,121267
BEL,Belgium,LF52,RS14_S15H,2013-Q4,124726.8
BEL,Belgium,LF52,RS14_S15H,2014-Q1,135057.3
BEL,Belgium,LF52,RS14_S15H,2014-Q2,139893.9
BEL,Belgium,LF52,RS14_S15H,2014-Q3,144593.2
BEL,Belgium,LF52,RS14_S15H,2014-Q4,157071.4
BEL,Belgium,LF52,RS14_S15H,2015-Q1,178280.2
BEL,Belgium,LF52,RS14_S15H,2015-Q2,177013.1
BEL,Belgium,LF52,RS14_S15H,2015-Q3,169338.1
BEL,Belgium,LF52,RS14_S15H,2015-Q4,183221.5
BEL,Belgium,LF52,RS14_S15H,2016-Q1,179355.5
BEL,Belgium,LF52,RS14_S15H,2016-Q2,177449.3
BEL,Belgium,LF52,RS14_S15H,2016-Q3,184241.7
BEL,Belgium,LF52,RS14_S15H,2016-Q4,192527.2
BEL,Belgium,LF52,RS14_S15H,2017-Q1,201471.7
BEL,Belgium,LF52,RS14_S15H,2017-Q2,204452.8
BEL,Belgium,LF52,RS14_S15H,2017-Q3,207166.2
BEL,Belgium,LF52,RS14_S15H,2017-Q4,209817.1
BEL,Belgium,LF52,RS14_S15H,2018-Q1,206443.7
BEL,Belgium,LF52,RS14_S15H,2018-Q2,210282.3
BEL,Belgium,LF52,RS14_S15H,2018-Q3,211158.4
BEL,Belgium,LF52,RS14_S15H,2018-Q4,194546.2
BEL,Belgium,LF52,RS14_S15H,2019-Q1,208211.4
BEL,Belgium,LF52,RS14_S15H,2019-Q2,209734.8
BEL,Belgium,LF52,RS14_S15H,2019-Q3,214793.6
BEL,Belgium,LF52,RS14_S15H,2019-Q4,218433.5
BEL,Belgium,LF52,RS14_S15H,2020-Q1,190287
BEL,Belgium,LF52,RS14_S15H,2020-Q2,211034.3
BEL,Belgium,LF52,RS14_S15H,2020-Q3,215767.5
BEL,Belgium,LF52,RS14_S15H,2020-Q4,231871.5
BEL,Belgium,LF521,RS14_S15H,2013-Q1,34.4
BEL,Belgium,LF521,RS14_S15H,2013-Q2,968.7
BEL,Belgium,LF521,RS14_S15H,2013-Q3,493.9
BEL,Belgium,LF521,RS14_S15H,2013-Q4,1592.5
BEL,Belgium,LF521,RS14_S15H,2014-Q1,1181
BEL,Belgium,LF521,RS14_S15H,2014-Q2,1288
BEL,Belgium,LF521,RS14_S15H,2014-Q3,1637.4
BEL,Belgium,LF521,RS14_S15H,2014-Q4,1752.8
BEL,Belgium,LF521,RS14_S15H,2015-Q1,1484.1
BEL,Belgium,LF521,RS14_S15H,2015-Q2,1847.7
BEL,Belgium,LF521,RS14_S15H,2015-Q3,2400.6
BEL,Belgium,LF521,RS14_S15H,2015-Q4,2062
BEL,Belgium,LF521,RS14_S15H,2016-Q1,2114.4
BEL,Belgium,LF521,RS14_S15H,2016-Q2,2213.8
BEL,Belgium,LF521,RS14_S15H,2016-Q3,2427.5
BEL,Belgium,LF521,RS14_S15H,2016-Q4,2488
BEL,Belgium,LF521,RS14_S15H,2017-Q1,2496.8
BEL,Belgium,LF521,RS14_S15H,2017-Q2,2351.7
BEL,Belgium,LF521,RS14_S15H,2017-Q3,2335.5
BEL,Belgium,LF521,RS14_S15H,2017-Q4,1814.2
BEL,Belgium,LF521,RS14_S15H,2018-Q1,1845.4
BEL,Belgium,LF521,RS14_S15H,2018-Q2,2397
BEL,Belgium,LF521,RS14_S15H,2018-Q3,1963.3
BEL,Belgium,LF521,RS14_S15H,2018-Q4,2144.7
BEL,Belgium,LF521,RS14_S15H,2019-Q1,2822.3
BEL,Belgium,LF521,RS14_S15H,2019-Q2,2550.7
BEL,Belgium,LF521,RS14_S15H,2019-Q3,2901.4
BEL,Belgium,LF521,RS14_S15H,2019-Q4,2819
BEL,Belgium,LF521,RS14_S15H,2020-Q1,2625.7
BEL,Belgium,LF521,RS14_S15H,2020-Q2,3219
BEL,Belgium,LF521,RS14_S15H,2020-Q3,2352.6
BEL,Belgium,LF521,RS14_S15H,2020-Q4,2415.3
BEL,Belgium,LF522,RS14_S15H,2013-Q1,117384.6
BEL,Belgium,LF522,RS14_S15H,2013-Q2,115819
BEL,Belgium,LF522,RS14_S15H,2013-Q3,120773.1
BEL,Belgium,LF522,RS14_S15H,2013-Q4,123134.3
BEL,Belgium,LF522,RS14_S15H,2014-Q1,133876.3
BEL,Belgium,LF522,RS14_S15H,2014-Q2,138605.9
BEL,Belgium,LF522,RS14_S15H,2014-Q3,142955.8
BEL,Belgium,LF522,RS14_S15H,2014-Q4,155318.7
BEL,Belgium,LF522,RS14_S15H,2015-Q1,176796.1
BEL,Belgium,LF522,RS14_S15H,2015-Q2,175165.4
BEL,Belgium,LF522,RS14_S15H,2015-Q3,166937.6
BEL,Belgium,LF522,RS14_S15H,2015-Q4,181159.5
BEL,Belgium,LF522,RS14_S15H,2016-Q1,177241
BEL,Belgium,LF522,RS14_S15H,2016-Q2,175235.5
BEL,Belgium,LF522,RS14_S15H,2016-Q3,181814.2
BEL,Belgium,LF522,RS14_S15H,2016-Q4,190039.2
BEL,Belgium,LF522,RS14_S15H,2017-Q1,198974.8
BEL,Belgium,LF522,RS14_S15H,2017-Q2,202101
BEL,Belgium,LF522,RS14_S15H,2017-Q3,204830.7
BEL,Belgium,LF522,RS14_S15H,2017-Q4,208003
BEL,Belgium,LF522,RS14_S15H,2018-Q1,204598.4
BEL,Belgium,LF522,RS14_S15H,2018-Q2,207885.3
BEL,Belgium,LF522,RS14_S15H,2018-Q3,209195.1
BEL,Belgium,LF522,RS14_S15H,2018-Q4,192401.5
BEL,Belgium,LF522,RS14_S15H,2019-Q1,205389.1
BEL,Belgium,LF522,RS14_S15H,2019-Q2,207184.2
BEL,Belgium,LF522,RS14_S15H,2019-Q3,211892.2
BEL,Belgium,LF522,RS14_S15H,2019-Q4,215614.5
BEL,Belgium,LF522,RS14_S15H,2020-Q1,187661.3
BEL,Belgium,LF522,RS14_S15H,2020-Q2,207815.3
BEL,Belgium,LF522,RS14_S15H,2020-Q3,213414.9
BEL,Belgium,LF522,RS14_S15H,2020-Q4,229456.2
CZE,Czech Republic,LF52,RS14_S15H,2013-Q1,186111
CZE,Czech Republic,LF52,RS14_S15H,2013-Q2,190396
CZE,Czech Republic,LF52,RS14_S15H,2013-Q3,199122
CZE,Czech Republic,LF52,RS14_S15H,2013-Q4,210676
CZE,Czech Republic,LF52,RS14_S15H,2014-Q1,219574
CZE,Czech Republic,LF52,RS14_S15H,2014-Q2,235527
CZE,Czech Republic,LF52,RS14_S15H,2014-Q3,250742
CZE,Czech Republic,LF52,RS14_S15H,2014-Q4,268204
CZE,Czech Republic,LF52,RS14_S15H,2015-Q1,299607
CZE,Czech Republic,LF52,RS14_S15H,2015-Q2,311265
CZE,Czech Republic,LF52,RS14_S15H,2015-Q3,312882
CZE,Czech Republic,LF52,RS14_S15H,2015-Q4,335158
CZE,Czech Republic,LF52,RS14_S15H,2016-Q1,337251
CZE,Czech Republic,LF52,RS14_S15H,2016-Q2,345616
CZE,Czech Republic,LF52,RS14_S15H,2016-Q3,359878
CZE,Czech Republic,LF52,RS14_S15H,2016-Q4,379329
CZE,Czech Republic,LF52,RS14_S15H,2017-Q1,393526
CZE,Czech Republic,LF52,RS14_S15H,2017-Q2,409426
CZE,Czech Republic,LF52,RS14_S15H,2017-Q3,419614
CZE,Czech Republic,LF52,RS14_S15H,2017-Q4,437710
CZE,Czech Republic,LF52,RS14_S15H,2018-Q1,451884
CZE,Czech Republic,LF52,RS14_S15H,2018-Q2,448102
CZE,Czech Republic,LF52,RS14_S15H,2018-Q3,464882
CZE,Czech Republic,LF52,RS14_S15H,2018-Q4,456965
CZE,Czech Republic,LF52,RS14_S15H,2019-Q1,499690
CZE,Czech Republic,LF52,RS14_S15H,2019-Q2,520082
CZE,Czech Republic,LF52,RS14_S15H,2019-Q3,514011
CZE,Czech Republic,LF52,RS14_S15H,2019-Q4,525253
CZE,Czech Republic,LF52,RS14_S15H,2020-Q1,512515
CZE,Czech Republic,LF52,RS14_S15H,2020-Q2,538422
CZE,Czech Republic,LF52,RS14_S15H,2020-Q3,548927
CZE,Czech Republic,LF52,RS14_S15H,2020-Q4,571786
CZE,Czech Republic,LF52,RS14_S15H,2021-Q1,599331
CZE,Czech Republic,LF521,RS14_S15H,2013-Q1,5480
CZE,Czech Republic,LF521,RS14_S15H,2013-Q2,4699
CZE,Czech Republic,LF521,RS14_S15H,2013-Q3,4228
CZE,Czech Republic,LF521,RS14_S15H,2013-Q4,3804
CZE,Czech Republic,LF521,RS14_S15H,2014-Q1,2442
CZE,Czech Republic,LF521,RS14_S15H,2014-Q2,2253
CZE,Czech Republic,LF521,RS14_S15H,2014-Q3,2018
CZE,Czech Republic,LF521,RS14_S15H,2014-Q4,1805
CZE,Czech Republic,LF521,RS14_S15H,2015-Q1,1556
CZE,Czech Republic,LF521,RS14_S15H,2015-Q2,1453
CZE,Czech Republic,LF521,RS14_S15H,2015-Q3,1403
CZE,Czech Republic,LF521,RS14_S15H,2015-Q4,1330
CZE,Czech Republic,LF521,RS14_S15H,2016-Q1,1243
CZE,Czech Republic,LF521,RS14_S15H,2016-Q2,1237
CZE,Czech Republic,LF521,RS14_S15H,2016-Q3,1204
CZE,Czech Republic,LF521,RS14_S15H,2016-Q4,1019
CZE,Czech Republic,LF521,RS14_S15H,2017-Q1,1011
CZE,Czech Republic,LF521,RS14_S15H,2017-Q2,954
CZE,Czech Republic,LF521,RS14_S15H,2017-Q3,950
CZE,Czech Republic,LF521,RS14_S15H,2017-Q4,935
CZE,Czech Republic,LF521,RS14_S15H,2018-Q1,735
CZE,Czech Republic,LF521,RS14_S15H,2018-Q2,1935
CZE,Czech Republic,LF521,RS14_S15H,2018-Q3,3733
CZE,Czech Republic,LF521,RS14_S15H,2018-Q4,4199
CZE,Czech Republic,LF521,RS14_S15H,2019-Q1,138
CZE,Czech Republic,LF521,RS14_S15H,2019-Q2,148
CZE,Czech Republic,LF521,RS14_S15H,2019-Q3,154
CZE,Czech Republic,LF521,RS14_S15H,2019-Q4,182
CZE,Czech Republic,LF521,RS14_S15H,2020-Q1,193
CZE,Czech Republic,LF521,RS14_S15H,2020-Q2,175
CZE,Czech Republic,LF521,RS14_S15H,2020-Q3,48
CZE,Czech Republic,LF521,RS14_S15H,2020-Q4,66
CZE,Czech Republic,LF521,RS14_S15H,2021-Q1,73
CZE,Czech Republic,LF522,RS14_S15H,2013-Q1,180631
CZE,Czech Republic,LF522,RS14_S15H,2013-Q2,185697
CZE,Czech Republic,LF522,RS14_S15H,2013-Q3,194894
CZE,Czech Republic,LF522,RS14_S15H,2013-Q4,206872
CZE,Czech Republic,LF522,RS14_S15H,2014-Q1,217132
CZE,Czech Republic,LF522,RS14_S15H,2014-Q2,233274
CZE,Czech Republic,LF522,RS14_S15H,2014-Q3,248724
CZE,Czech Republic,LF522,RS14_S15H,2014-Q4,266399
CZE,Czech Republic,LF522,RS14_S15H,2015-Q1,298051
CZE,Czech Republic,LF522,RS14_S15H,2015-Q2,309812
CZE,Czech Republic,LF522,RS14_S15H,2015-Q3,311479
CZE,Czech Republic,LF522,RS14_S15H,2015-Q4,333828
CZE,Czech Republic,LF522,RS14_S15H,2016-Q1,336008
CZE,Czech Republic,LF522,RS14_S15H,2016-Q2,344379
CZE,Czech Republic,LF522,RS14_S15H,2016-Q3,358674
CZE,Czech Republic,LF522,RS14_S15H,2016-Q4,378310
CZE,Czech Republic,LF522,RS14_S15H,2017-Q1,392515
CZE,Czech Republic,LF522,RS14_S15H,2017-Q2,408472
CZE,Czech Republic,LF522,RS14_S15H,2017-Q3,418664
CZE,Czech Republic,LF522,RS14_S15H,2017-Q4,436775
CZE,Czech Republic,LF522,RS14_S15H,2018-Q1,451149
CZE,Czech Republic,LF522,RS14_S15H,2018-Q2,446167
CZE,Czech Republic,LF522,RS14_S15H,2018-Q3,461149
CZE,Czech Republic,LF522,RS14_S15H,2018-Q4,452766
CZE,Czech Republic,LF522,RS14_S15H,2019-Q1,499552
CZE,Czech Republic,LF522,RS14_S15H,2019-Q2,519934
CZE,Czech Republic,LF522,RS14_S15H,2019-Q3,513857
CZE,Czech Republic,LF522,RS14_S15H,2019-Q4,525071
CZE,Czech Republic,LF522,RS14_S15H,2020-Q1,512322
CZE,Czech Republic,LF522,RS14_S15H,2020-Q2,538247
CZE,Czech Republic,LF522,RS14_S15H,2020-Q3,548879
CZE,Czech Republic,LF522,RS14_S15H,2020-Q4,571720
CZE,Czech Republic,LF522,RS14_S15H,2021-Q1,599258
DNK,Denmark,LF52,RS14_S15H,2013-Q1,381700
DNK,Denmark,LF52,RS14_S15H,2013-Q2,375600
DNK,Denmark,LF52,RS14_S15H,2013-Q3,386300
DNK,Denmark,LF52,RS14_S15H,2013-Q4,392200
DNK,Denmark,LF52,RS14_S15H,2014-Q1,404700
DNK,Denmark,LF52,RS14_S15H,2014-Q2,424800
DNK,Denmark,LF52,RS14_S15H,2014-Q3,436000
DNK,Denmark,LF52,RS14_S15H,2014-Q4,440700
DNK,Denmark,LF52,RS14_S15H,2015-Q1,478300
DNK,Denmark,LF52,RS14_S15H,2015-Q2,477700
DNK,Denmark,LF52,RS14_S15H,2015-Q3,462800
DNK,Denmark,LF52,RS14_S15H,2015-Q4,482600
DNK,Denmark,LF52,RS14_S15H,2016-Q1,475200
DNK,Denmark,LF52,RS14_S15H,2016-Q2,483500
DNK,Denmark,LF52,RS14_S15H,2016-Q3,492800
DNK,Denmark,LF52,RS14_S15H,2016-Q4,509000
DNK,Denmark,LF52,RS14_S15H,2017-Q1,521862000
DNK,Denmark,LF52,RS14_S15H,2017-Q2,521354000
DNK,Denmark,LF52,RS14_S15H,2017-Q3,535541000
DNK,Denmark,LF52,RS14_S15H,2017-Q4,547945000
DNK,Denmark,LF52,RS14_S15H,2018-Q1,537979000
DNK,Denmark,LF52,RS14_S15H,2018-Q2,549815000
DNK,Denmark,LF52,RS14_S15H,2018-Q3,559295000
DNK,Denmark,LF52,RS14_S15H,2018-Q4,529441000
DNK,Denmark,LF52,RS14_S15H,2019-Q1,559006000
DNK,Denmark,LF52,RS14_S15H,2019-Q2,569797000
DNK,Denmark,LF52,RS14_S15H,2019-Q3,582356000
DNK,Denmark,LF52,RS14_S15H,2019-Q4,602243000
DNK,Denmark,LF52,RS14_S15H,2020-Q1,530946
DNK,Denmark,LF522,RS14_S15H,2013-Q1,381694
DNK,Denmark,LF522,RS14_S15H,2013-Q2,375565
DNK,Denmark,LF522,RS14_S15H,2013-Q3,386276
DNK,Denmark,LF522,RS14_S15H,2013-Q4,392159
DNK,Denmark,LF522,RS14_S15H,2014-Q1,404713
DNK,Denmark,LF522,RS14_S15H,2014-Q2,424807
DNK,Denmark,LF522,RS14_S15H,2014-Q3,436007
DNK,Denmark,LF522,RS14_S15H,2014-Q4,440721
DNK,Denmark,LF522,RS14_S15H,2015-Q1,478324
DNK,Denmark,LF522,RS14_S15H,2015-Q2,477698
DNK,Denmark,LF522,RS14_S15H,2015-Q3,462845
DNK,Denmark,LF522,RS14_S15H,2015-Q4,482597
DNK,Denmark,LF522,RS14_S15H,2016-Q1,475164
DNK,Denmark,LF522,RS14_S15H,2016-Q2,483510
DNK,Denmark,LF522,RS14_S15H,2016-Q3,492843
DNK,Denmark,LF522,RS14_S15H,2016-Q4,508972
DNK,Denmark,LF522,RS14_S15H,2017-Q1,521862000
DNK,Denmark,LF522,RS14_S15H,2017-Q2,521354000
DNK,Denmark,LF522,RS14_S15H,2017-Q3,535541000
DNK,Denmark,LF522,RS14_S15H,2017-Q4,547945000
DNK,Denmark,LF522,RS14_S15H,2018-Q1,537979000
DNK,Denmark,LF522,RS14_S15H,2018-Q2,549815000
DNK,Denmark,LF522,RS14_S15H,2018-Q3,559295000
DNK,Denmark,LF522,RS14_S15H,2018-Q4,529441000
DNK,Denmark,LF522,RS14_S15H,2019-Q1,559006000
DNK,Denmark,LF522,RS14_S15H,2019-Q2,569797000
DNK,Denmark,LF522,RS14_S15H,2019-Q3,582356000
DNK,Denmark,LF522,RS14_S15H,2019-Q4,602243000
DNK,Denmark,LF522,RS14_S15H,2020-Q1,530946
GRC,Greece,LF52,RS14_S15H,2013-Q1,2399.8
GRC,Greece,LF52,RS14_S15H,2013-Q2,2762.1
GRC,Greece,LF52,RS14_S15H,2013-Q3,2585.1
GRC,Greece,LF52,RS14_S15H,2013-Q4,5915.6
GRC,Greece,LF52,RS14_S15H,2014-Q1,7034.4
GRC,Greece,LF52,RS14_S15H,2014-Q2,6166.8
GRC,Greece,LF52,RS14_S15H,2014-Q3,6051.6
GRC,Greece,LF52,RS14_S15H,2014-Q4,6497.4
GRC,Greece,LF52,RS14_S15H,2015-Q1,10797.5
GRC,Greece,LF52,RS14_S15H,2015-Q2,12906.2
GRC,Greece,LF52,RS14_S15H,2015-Q3,12232.6
GRC,Greece,LF52,RS14_S15H,2015-Q4,11694
GRC,Greece,LF52,RS14_S15H,2016-Q1,10657.5
GRC,Greece,LF52,RS14_S15H,2016-Q2,10040.5
GRC,Greece,LF52,RS14_S15H,2016-Q3,9463.7
GRC,Greece,LF52,RS14_S15H,2016-Q4,8943.8
GRC,Greece,LF52,RS14_S15H,2017-Q1,9085.7
GRC,Greece,LF52,RS14_S15H,2017-Q2,8777.4
GRC,Greece,LF52,RS14_S15H,2017-Q3,8271.5
GRC,Greece,LF52,RS14_S15H,2017-Q4,7743.1
GRC,Greece,LF52,RS14_S15H,2018-Q1,7569.5
GRC,Greece,LF52,RS14_S15H,2018-Q2,7347.1
GRC,Greece,LF52,RS14_S15H,2018-Q3,7033.1
GRC,Greece,LF52,RS14_S15H,2018-Q4,6425
GRC,Greece,LF52,RS14_S15H,2019-Q1,6693.8
GRC,Greece,LF52,RS14_S15H,2019-Q2,6846.1
GRC,Greece,LF52,RS14_S15H,2019-Q3,7003.6
GRC,Greece,LF52,RS14_S15H,2019-Q4,7612.9
GRC,Greece,LF52,RS14_S15H,2020-Q1,6019.3
GRC,Greece,LF52,RS14_S15H,2020-Q2,6709.1
GRC,Greece,LF52,RS14_S15H,2020-Q3,6952.4
GRC,Greece,LF52,RS14_S15H,2020-Q4,7731.2
GRC,Greece,LF521,RS14_S15H,2013-Q1,572.5
GRC,Greece,LF521,RS14_S15H,2013-Q2,515.5
GRC,Greece,LF521,RS14_S15H,2013-Q3,507.7
GRC,Greece,LF521,RS14_S15H,2013-Q4,1221.3
GRC,Greece,LF521,RS14_S15H,2014-Q1,1264
GRC,Greece,LF521,RS14_S15H,2014-Q2,1221.9
GRC,Greece,LF521,RS14_S15H,2014-Q3,1178.2
GRC,Greece,LF521,RS14_S15H,2014-Q4,1729.7
GRC,Greece,LF521,RS14_S15H,2015-Q1,4866.1
GRC,Greece,LF521,RS14_S15H,2015-Q2,6273.4
GRC,Greece,LF521,RS14_S15H,2015-Q3,6112.7
GRC,Greece,LF521,RS14_S15H,2015-Q4,6070.7
GRC,Greece,LF521,RS14_S15H,2016-Q1,5624.4
GRC,Greece,LF521,RS14_S15H,2016-Q2,5061.7
GRC,Greece,LF521,RS14_S15H,2016-Q3,4507.6
GRC,Greece,LF521,RS14_S15H,2016-Q4,3918.6
GRC,Greece,LF521,RS14_S15H,2017-Q1,3895.2
GRC,Greece,LF521,RS14_S15H,2017-Q2,3365
GRC,Greece,LF521,RS14_S15H,2017-Q3,2860.3
GRC,Greece,LF521,RS14_S15H,2017-Q4,2249.5
GRC,Greece,LF521,RS14_S15H,2018-Q1,2139.3
GRC,Greece,LF521,RS14_S15H,2018-Q2,1915.2
GRC,Greece,LF521,RS14_S15H,2018-Q3,1691.2
GRC,Greece,LF521,RS14_S15H,2018-Q4,1492.3
GRC,Greece,LF521,RS14_S15H,2019-Q1,1427.4
GRC,Greece,LF521,RS14_S15H,2019-Q2,1201.2
GRC,Greece,LF521,RS14_S15H,2019-Q3,986.3
GRC,Greece,LF521,RS14_S15H,2019-Q4,813.3
GRC,Greece,LF521,RS14_S15H,2020-Q1,742.4
GRC,Greece,LF521,RS14_S15H,2020-Q2,729.9
GRC,Greece,LF521,RS14_S15H,2020-Q3,714.3
GRC,Greece,LF521,RS14_S15H,2020-Q4,711.8
GRC,Greece,LF522,RS14_S15H,2013-Q1,1827.4
GRC,Greece,LF522,RS14_S15H,2013-Q2,2246.6
GRC,Greece,LF522,RS14_S15H,2013-Q3,2077.5
GRC,Greece,LF522,RS14_S15H,2013-Q4,4694.4
GRC,Greece,LF522,RS14_S15H,2014-Q1,5770.4
GRC,Greece,LF522,RS14_S15H,2014-Q2,4944.9
GRC,Greece,LF522,RS14_S15H,2014-Q3,4873.4
GRC,Greece,LF522,RS14_S15H,2014-Q4,4767.7
GRC,Greece,LF522,RS14_S15H,2015-Q1,5931.4
GRC,Greece,LF522,RS14_S15H,2015-Q2,6632.8
GRC,Greece,LF522,RS14_S15H,2015-Q3,6120
GRC,Greece,LF522,RS14_S15H,2015-Q4,5623.3
GRC,Greece,LF522,RS14_S15H,2016-Q1,5033.1
GRC,Greece,LF522,RS14_S15H,2016-Q2,4978.8
GRC,Greece,LF522,RS14_S15H,2016-Q3,4956.1
GRC,Greece,LF522,RS14_S15H,2016-Q4,5025.2
GRC,Greece,LF522,RS14_S15H,2017-Q1,5190.5
GRC,Greece,LF522,RS14_S15H,2017-Q2,5412.4
GRC,Greece,LF522,RS14_S15H,2017-Q3,5411.2
GRC,Greece,LF522,RS14_S15H,2017-Q4,5493.6
GRC,Greece,LF522,RS14_S15H,2018-Q1,5430.2
GRC,Greece,LF522,RS14_S15H,2018-Q2,5431.9
GRC,Greece,LF522,RS14_S15H,2018-Q3,5342
GRC,Greece,LF522,RS14_S15H,2018-Q4,4932.7
GRC,Greece,LF522,RS14_S15H,2019-Q1,5266.4
GRC,Greece,LF522,RS14_S15H,2019-Q2,5644.9
GRC,Greece,LF522,RS14_S15H,2019-Q3,6017.3
